FIX_DATE,FIX_TIME,X_COORD,Y_COORD,COLLAR_ID,EASTING,NORTHING
2010-07-20,06:00:46,-54.9712621,48.41955104,1811,650099.916472165,5364921.46910946
2009-07-20,06:00:47,-54.78190308,48.17058579,1815,664909.347630329,5337639.49668946
2009-07-20,06:00:53,-55.31048208,48.20867844,1803,625519.32846198,5340874.37014431
2010-07-20,06:00:54,-55.12957174,48.09612834,1819,639263.499711009,5328676.68575161
2010-07-20,06:01:05,-55.28253141,47.86433221,1826,628449.074826232,5302649.31577087
2009-07-20,08:00:26,-55.39598852,47.92720718,1800,619818.691014238,5309454.77158986
2010-07-20,08:00:50,-54.98221693,48.41275149,1811,649309.358697021,5364144.31036282
2010-07-20,08:00:54,-55.28249553,47.86503196,1826,628450.028944025,5302727.14445272
2010-07-20,08:01:15,-55.13194089,48.09529006,1819,639089.371949935,5328579.23365337
2009-07-20,08:03:02,-54.96537033,48.32342969,1816,650819.500807509,5354249.63756194
2010-07-20,10:00:42,-54.63753036,47.96548379,1814,676342.023626087,5315164.90197374
2009-07-20,10:00:42,-55.30381439,48.20480271,1803,626024.185462466,5340454.51918536
2010-07-20,10:00:50,-55.13346368,48.08085587,1819,639014.899804291,5326972.2483308
2010-07-20,10:00:53,-54.99044956,48.38535279,1811,648780.102029743,5361083.04675504
2010-07-20,12:00:21,-54.88086156,48.33278035,1806,657054.773754558,5355458.57077414
2009-07-20,12:00:43,-54.96098711,47.89784028,1821,652398.030008034,5306958.07349938
2009-07-20,12:00:53,-54.79021418,48.16096819,1815,664322.205481168,5336552.79738598
2010-07-20,12:00:54,-55.13344066,48.08082428,1819,639016.699348913,5326968.77895466
2010-07-20,12:00:55,-55.28151798,47.86031634,1826,628534.796286838,5302204.68480339
2010-07-20,14:00:18,-54.6145095,47.95292275,1814,678103.459948891,5313821.83693091
2010-07-20,14:00:19,-55.13442703,48.08133,1819,638941.877480902,5327023.20439499
2009-07-20,14:00:23,-54.96097169,47.89678347,1821,652402.284961122,5306840.65344383
2009-07-20,14:00:36,-54.79019226,48.16102189,1815,664323.663811116,5336558.81245872
2010-07-20,14:00:43,-54.88161354,48.33251954,1806,656999.846495644,5355428.04326317
2009-07-20,14:00:49,-54.98388281,48.32746896,1816,649435.500689415,5354662.33423612
2010-07-20,14:00:54,-54.98679752,48.38524587,1811,649050.785627754,5361078.26208274
2009-07-20,16:00:18,-54.98704967,48.32592259,1816,649205.294856069,5354484.29700677
2010-07-20,16:00:41,-54.98763255,48.38523196,1811,648989.006383884,5361075.09174785
2009-07-20,16:01:11,-55.39026853,47.92582144,1800,620249.172188957,5309309.65757957
2010-07-20,18:00:44,-54.88149074,48.33305613,1806,657007.299057648,5355487.93326363
2009-07-20,18:00:44,-54.99155032,48.3259363,1816,648871.670373258,5354477.07307667
2010-07-20,18:00:48,-54.98791993,48.38574721,1811,648966.226572802,5361131.80051909
2010-07-20,18:00:50,-54.61358931,47.95269186,1814,678172.952448733,5313798.30258712
2010-07-20,18:00:55,-55.13459167,48.08206878,1819,638927.626208984,5327105.01610932
2009-07-20,18:01:21,-54.9658912,47.89658487,1821,652035.185058945,5306808.88104421
2010-07-20,20:00:20,-54.87948411,48.33438526,1806,657151.9208371,5355639.76881475
2009-07-20,20:00:21,-54.99116803,48.32605049,1816,648899.672891019,5354490.50692738
2010-07-20,20:00:24,-54.98791774,48.38556431,1811,648966.922646935,5361111.47629739
2010-07-20,20:00:25,-54.61429671,47.95296685,1814,678119.194526389,5313827.22946087
2009-07-20,20:00:51,-55.3094163,48.20409465,1803,625609.716532002,5340366.64886072
2010-07-20,20:00:53,-55.14771748,48.08289902,1819,637947.887926423,5327173.68356816
2010-07-20,20:00:53,-55.28249841,47.86228877,1826,628456.592554934,5302422.2662782
2009-07-20,20:00:54,-55.39033383,47.92588633,1800,620244.143884978,5309316.76770327
2010-07-20,22:00:21,-54.61357249,47.95169785,1814,678177.626925925,5313687.87206219
2009-07-20,22:00:24,-55.30926829,48.20406812,1803,625620.778153097,5340363.94218098
2009-07-20,22:00:44,-54.99116253,48.32604942,1816,648900.083661358,5354490.39868312
2010-07-20,22:00:53,-55.15280075,48.08335138,1819,637568.121167425,5327214.86214154
2010-07-21,00:00:35,-55.15129162,48.08471665,1819,637676.863311058,5327369.29826976
2009-07-21,00:01:07,-54.79829155,48.15751023,1815,663732.603124676,5336151.24479737
2009-07-21,00:01:18,-55.39272097,47.93055776,1800,620055.012160729,5309832.23383221
2010-07-21,00:01:52,-55.28017046,47.86287004,1826,628629.262717317,5302490.74152264
2010-07-21,02:00:41,-54.87998739,48.33744935,1806,657105.206715649,5355979.29131774
2009-07-21,02:00:41,-54.80369584,48.16502444,1815,663306.866249188,5336974.87839041
2010-07-21,02:00:42,-55.27954327,47.86296087,1826,628675.945193786,5302501.88080612
2009-07-21,02:00:48,-54.98581025,48.32069197,1816,649312.430570592,5353905.35612966
2009-07-21,02:00:48,-55.30676444,48.20894241,1803,625794.86750697,5340909.7894491
2009-07-21,02:00:54,-54.91062768,48.35776604,1805,654773.146683411,5358175.03337884
2010-07-21,02:00:55,-55.15829466,48.08827083,1819,637145.900583413,5327751.8126419
2010-07-21,02:01:11,-54.61801097,47.95653665,1814,677829.644750032,5314215.38740606
2009-07-21,04:00:41,-55.3068402,48.20954527,1803,625787.762544152,5340976.67000282
2009-07-21,04:00:42,-55.39521331,47.93015776,1800,619869.777387397,5309783.90316993
2009-07-21,04:00:48,-54.80242708,48.16660971,1815,663396.16277936,5337153.76183924
2009-07-21,04:00:54,-54.91021141,48.35742543,1805,654805.013197477,5358138.01728691
2010-07-21,04:00:55,-54.88031715,48.33757756,1806,657080.376857992,5355992.86531639
2010-07-21,04:01:22,-55.15789048,48.08914934,1819,637173.660548991,5327850.17178231
2010-07-21,06:00:31,-54.61805039,47.95560138,1814,677829.912859749,5314111.35509433
2009-07-21,06:00:41,-55.39502717,47.93022301,1800,619883.529938133,5309791.44422893
2010-07-21,06:00:48,-54.98422665,48.38626101,1811,649238.14611175,5361196.09522114
2009-07-21,06:01:10,-55.30967489,48.21221434,1803,625570.648062474,5341268.68535178
2010-07-21,08:01:02,-54.87351057,48.33571482,1806,657590.498849759,5355799.80275611
2009-07-21,08:01:12,-55.30644097,48.20494408,1803,625828.694232072,5340465.92675937
2009-07-21,08:01:12,-55.39319536,47.93041351,1800,620019.912584333,5309815.46391866
2009-07-21,08:01:18,-54.99682284,47.92028502,1821,649654.99473993,5309382.39466627
2009-07-21,08:01:19,-54.98769743,48.31085617,1816,649201.225541736,5352808.49189873
2010-07-21,08:01:26,-55.15939872,48.09204413,1819,637053.658442512,5328169.21614012
2010-07-21,08:02:05,-54.98836525,48.39250564,1811,648913.531789885,5361882.10301406
2010-07-21,10:00:42,-54.60449014,47.97776167,1814,678765.699440091,5316605.50470883
2009-07-21,10:00:48,-54.98761672,48.31118116,1816,649206.261683659,5352844.7696147
2009-07-21,10:00:54,-55.39309513,47.93038226,1800,620027.471370469,5309812.14668995
2010-07-21,10:00:55,-54.87348396,48.33558384,1806,657592.874585616,5355785.2998737
2010-07-21,10:01:12,-55.16619889,48.08600231,1819,636563.326442899,5327485.63211828
2010-07-21,12:00:23,-55.16616584,48.08596681,1819,636565.881594578,5327481.74523455
2009-07-21,12:00:41,-54.97231466,47.89365352,1821,651563.654525021,5306470.4690949
2009-07-21,12:00:43,-54.79971718,48.1710247,1815,663583.593856467,5337650.20871558
2009-07-21,12:00:50,-55.39306241,47.93054273,1800,620029.543910289,5309830.03223385
2009-07-21,14:00:19,-54.95994405,47.86955618,1821,652559.044103056,5303816.73520028
2009-07-21,14:00:31,-54.98745659,48.31104666,1816,649218.526092626,5352830.13226896
2009-07-21,14:00:41,-54.79582972,48.17387494,1815,663863.512505567,5337975.26615516
2010-07-21,14:00:42,-54.88205217,48.33477808,1806,656960.405133737,5355678.16737473
2009-07-21,14:00:42,-55.3930351,47.93037202,1800,620031.978882803,5309811.1019915
2010-07-21,14:00:48,-55.16711065,48.08523343,1819,636497.465015608,5327398.56042593
2010-07-21,14:01:15,-55.27869514,47.86525161,1826,628733.702945703,5302757.88283286
2009-07-21,16:00:13,-54.79498387,48.17358497,1815,663927.316362458,5337944.8426153
2010-07-21,16:00:41,-54.88176558,48.33540217,1806,656979.726519147,5355748.11777331
2009-07-21,16:00:44,-54.92831488,48.35391462,1805,653474.580817484,5357711.40184196
2010-07-21,16:00:55,-54.98650884,48.38523396,1811,649072.192294575,5361077.50004041
2009-07-21,16:01:03,-55.39296219,47.93042711,1800,620037.297224638,5309817.3381138
2009-07-21,16:01:24,-54.98748971,48.31122569,1816,649215.548404143,5352849.96595258
2009-07-21,18:00:41,-54.96027704,47.86938488,1821,652534.646391907,5303797.03979942
2009-07-21,18:00:47,-54.99436067,48.3179813,1816,648686.495146804,5353587.46781796
2010-07-21,20:00:42,-54.60372899,47.97774531,1814,678822.553619086,5316605.45196395
2009-07-21,20:00:44,-55.31006136,48.20488118,1803,625559.867524758,5340453.01295953
2010-07-21,20:00:44,-54.98994509,48.38550513,1811,648817.005157034,5361100.95847752
2009-07-21,20:00:48,-54.9943397,48.31791948,1816,648688.229373482,5353580.63753942
2010-07-21,20:00:59,-55.17426102,48.08448811,1819,635966.952497892,5327303.06923947
2010-07-21,22:00:15,-54.61205857,47.97865169,1814,678197.872325673,5316686.89365689
2009-07-21,22:00:43,-54.79501292,48.17349359,1815,663925.448208327,5337934.62466302
2010-07-21,22:00:44,-55.17087081,48.0844225,1819,636219.593346268,5327301.77131795
2009-07-21,22:00:53,-55.39325803,47.93064391,1800,620014.698387125,5309840.97312115
2010-07-21,22:00:53,-54.98499675,48.38558481,1811,649183.111288103,5361119.43883013
2010-07-21,22:00:54,-54.88296176,48.33425731,1806,656894.597633001,5355618.42528564
2009-05-23,00:00:33,-54.89589989,48.16564128,1821,656449.473780054,5336851.65681473
2010-05-23,00:00:42,-54.86142522,48.04739545,1814,659378.001209385,5323780.60231561
2010-05-23,00:00:44,-55.30092899,48.25209995,1826,626122.262721773,5345716.1003768
2009-05-23,00:00:48,-54.7892504,48.1756195,1815,664347.031293897,5338183.20558112
2010-05-23,00:00:54,-55.24221897,48.1694994,1806,630690.230047156,5336633.64495346
2009-05-23,00:00:55,-55.48373552,48.13580447,1800,612807.922611048,5332506.25924044
2009-05-23,00:01:18,-55.3099978,48.19901613,1803,625578.928076395,5339801.24918038
2010-05-23,02:00:10,-54.86143091,48.04735655,1814,659377.69724539,5323776.26724724
2009-05-23,02:00:21,-55.01251118,48.02309237,1805,648188.457692651,5320777.93726059
2010-05-23,02:00:47,-55.40614589,48.30698257,1819,618185.542528561,5351648.61695165
2010-05-23,04:00:27,-55.18230341,48.18797688,1811,635096.195120043,5338790.88915065
2009-05-23,04:00:33,-55.29860391,48.28858797,1816,626204.947287153,5349775.40434307
2010-05-23,04:00:42,-54.86239776,48.04740481,1814,659305.49700483,5323779.63027486
2009-05-23,04:00:47,-55.01238387,48.02399984,1805,648195.347541523,5320879.03774788
2009-05-23,04:01:51,-54.7903908,48.17525015,1815,664263.438901954,5338139.71788529
2009-05-23,06:00:44,-55.30920594,48.20129961,1803,625632.182017387,5340056.33963003
2010-05-23,06:00:54,-55.18256454,48.18797759,1811,635076.786072431,5338790.50904572
2009-05-23,06:01:07,-54.7904199,48.17518428,1815,664261.486199502,5338132.33488447
2009-05-23,06:01:23,-54.8959818,48.16655173,1821,656440.613843718,5336952.6783238
2009-05-23,08:00:42,-55.29785903,48.28853745,1816,626260.323184177,5349771.01466427
2010-05-23,08:00:47,-55.23549459,48.1749424,1806,631176.28051312,5337250.05248447
2009-05-23,08:00:47,-54.79069671,48.17284857,1815,664248.371806851,5337872.15208054
2010-05-23,08:00:49,-55.1808974,48.18726373,1811,635202.56604572,5338714.09991438
2009-05-23,08:00:53,-55.30854749,48.20218126,1803,625678.948476806,5340155.40692152
2010-05-23,08:01:06,-55.40461506,48.30457561,1819,618304.615229929,5351383.45044563
2010-05-23,08:01:23,-55.31110253,48.2452359,1826,625383.886059855,5344936.53126577
2009-05-23,08:01:49,-55.01032682,48.02436381,1805,648347.668664455,5320923.44803727
2009-05-23,10:00:42,-54.8961993,48.16532203,1821,656428.183511498,5336815.5657471
2009-05-23,10:00:47,-55.31024504,48.20394725,1803,625548.503751911,5340348.91164262
2009-05-23,10:00:53,-54.79208395,48.16960446,1815,664155.602600783,5337508.63754534
2009-05-23,10:00:54,-55.01251887,48.02309893,1805,648187.865536593,5320778.65154328
2010-05-23,10:00:54,-55.23505524,48.17472109,1806,631209.50619409,5337226.20518978
2009-05-23,12:00:44,-55.48551649,48.12460245,1800,612699.936758532,5331258.60942035
2010-05-23,12:00:52,-55.39326123,48.30576678,1819,619143.752178547,5351533.41654735
2010-05-23,12:00:55,-55.23623787,48.17480608,1806,631121.373414661,5337233.63322755
2010-05-23,12:01:22,-55.19162828,48.19483471,1811,634385.233344864,5339536.74173452
2009-05-23,12:01:45,-54.89620665,48.16405527,1821,656431.490381573,5336674.76199306
2009-05-23,14:00:24,-55.28594924,48.28821206,1816,627144.538057439,5349754.51476503
2009-05-23,14:00:42,-55.3099083,48.20593091,1803,625568.672733429,5340569.93481134
2010-05-23,14:00:44,-55.38932628,48.30767841,1819,619431.0686911,5351752.00695365
2010-05-23,14:00:49,-55.19039116,48.19496568,1811,634476.821055304,5339553.46249924
2009-05-23,14:01:00,-54.78630384,48.17395608,1815,664571.391831257,5338004.63813065
2010-05-23,16:00:11,-55.19023877,48.19416832,1811,634490.232416422,5339465.10780738
2009-05-23,16:00:25,-55.28437805,48.28518937,1816,627268.593210007,5349421.16020997
2010-05-23,16:00:41,-55.2329704,48.17893673,1806,631353.720284931,5337698.30701537
2010-05-23,16:00:42,-55.3910572,48.31187149,1819,619292.949738338,5352215.36123571
2009-05-23,16:00:47,-54.78606674,48.17441101,1815,664587.560866038,5338055.70684708
2009-05-23,16:00:50,-55.49174269,48.12895252,1800,612227.147859793,5331732.99217395
2010-05-23,18:00:20,-54.86028168,48.05842234,1814,659429.164076546,5325008.48389998
2009-05-23,18:00:24,-55.27696386,48.28248111,1816,627825.33437305,5349132.47211196
2009-05-23,18:00:44,-54.89580619,48.16424637,1821,656460.684458516,5336696.81602619
2010-05-23,18:00:54,-55.18894516,48.19489186,1811,634584.466576259,5339547.78948626
2009-05-23,18:01:16,-54.78435183,48.17253241,1815,664721.062637638,5337850.5930247
2010-05-23,20:00:43,-55.39876936,48.32110147,1819,618699.741512498,5353229.28097885
2009-05-23,20:00:47,-55.49218471,48.12385083,1800,612205.372401279,5331165.32438806
2009-05-23,20:00:50,-55.27275777,48.28113592,1816,628140.722414085,5348989.9748925
2009-05-23,22:00:47,-55.01753386,48.01922796,1805,647825.030646379,5320338.80072131
2009-05-23,22:00:49,-55.27198842,48.2795804,1816,628201.690179619,5348818.37067622
2010-05-23,22:00:52,-54.86017102,48.05646374,1814,659443.458609849,5324791.03662137
2009-05-23,22:01:23,-55.49147563,48.12087531,1800,612264.622535576,5330835.64737323
2009-05-23,22:01:24,-55.3080628,48.20661706,1803,625704.103896166,5340649.21444827
2010-05-23,22:03:03,-55.22487288,48.18266228,1806,631946.071904685,5338126.24783254
2009-05-24,00:00:41,-54.89578521,48.16521041,1821,656459.311283587,5336804.00296185
2009-05-24,00:00:52,-55.01321441,48.01564396,1805,648157.373749378,5319948.77408504
2009-05-24,00:00:54,-54.78889939,48.16920437,1815,664393.63676055,5337470.97788453
2010-05-24,00:01:05,-55.18155848,48.19644354,1811,635129.289358244,5339733.21248365
2009-05-24,02:00:41,-55.49224973,48.12346374,1800,612201.377184518,5331122.20678796
2009-05-24,02:00:43,-54.79082219,48.1698557,1815,664248.605051928,5337539.25597474
2009-05-24,02:00:47,-55.01631896,48.01735287,1805,647920.982904947,5320132.73622611
2009-05-24,02:00:49,-54.89640499,48.16538591,1821,656412.695875017,5336822.24686633
2010-05-24,02:00:53,-55.22324927,48.18472631,1806,632061.447832502,5338358.44010348
2010-05-24,02:00:56,-54.85965837,48.05849923,1814,659475.36670021,5325018.32018215
2010-05-24,04:00:20,-55.32611141,48.2185031,1826,624334.42203645,5341940.91274901
2009-05-24,04:00:33,-54.89590555,48.16562631,1821,656449.098498231,5336849.9815161
2009-05-24,04:00:42,-55.31023057,48.20394609,1803,625549.581671521,5340348.80635965
2009-05-24,04:00:50,-55.01647601,48.01745194,1805,647908.988881606,5320143.44529965
2009-05-24,04:00:53,-55.49211207,48.1234932,1800,612211.556916995,5331125.68186715
2009-05-24,04:01:17,-54.79068909,48.16975552,1815,664258.820332528,5337528.40640036
2010-05-24,06:00:42,-55.32538806,48.218624,1826,624387.856953636,5341955.52122189
2010-05-24,06:00:42,-55.226403,48.18707384,1806,631821.025679638,5338613.93870107
2010-05-24,06:00:49,-54.86039978,48.05977655,1814,659416.182398809,5325158.74465746
2009-05-24,06:00:54,-55.49207956,48.12389781,1800,612213.094687931,5331170.69930191
2009-05-24,06:00:56,-55.01653864,48.0174991,1805,647904.183902225,5320148.56640143
2010-05-24,08:00:43,-54.86144087,48.05922137,1814,659340.331111688,5325094.88756709
2009-05-24,08:00:53,-55.01030685,48.0197939,1805,648362.274651176,5320415.58994674
2009-05-24,08:00:54,-55.49329505,48.12419352,1800,612122.001592806,5331201.7935641
2010-05-24,08:00:55,-55.226855,48.18719478,1806,631787.122217024,5338626.60520937
2009-05-24,08:01:18,-55.30761435,48.20586196,1803,625739.269572092,5340566.02306185
2010-05-24,08:01:23,-55.18210862,48.1962117,1811,635089.019335536,5339706.47764711
2010-05-24,08:01:46,-55.39730324,48.3238591,1819,618802.016923692,5353538.05375756
2009-05-24,10:00:23,-55.48512403,48.1262091,1800,612725.624501803,5331437.75408415
2009-05-24,10:00:32,-54.7843415,48.17291156,1815,664720.615708064,5337892.75393188
2010-05-24,10:00:38,-55.18205673,48.19588219,1811,635093.741671781,5339669.94598391
2010-05-24,10:00:42,-55.3258843,48.21664272,1826,624355.797367856,5341734.50879141
2009-05-24,10:00:45,-55.30402795,48.20471861,1803,626008.525104924,5340444.82166723
2010-05-24,10:00:54,-55.39756016,48.32539013,1819,618779.417207519,5353707.82545155
2009-05-24,10:00:57,-55.01350271,48.02130746,1805,648119.646704315,5320577.65691383
2009-05-24,12:00:53,-55.02281302,48.02011739,1805,647428.863088072,5320427.53624228
2010-05-24,12:00:53,-55.21692989,48.17580476,1806,632554.139325326,5337377.74643413
2009-05-24,12:00:54,-55.30475967,48.20979595,1803,625941.708902138,5341007.94025127
2010-05-24,12:00:56,-55.18333011,48.1939578,1811,635004.175438992,5339453.82461777
2010-05-24,12:01:13,-55.32541405,48.21545808,1826,624393.597428761,5341603.60359927
2010-05-24,14:00:25,-55.32627257,48.21508456,1826,624330.730368646,5341560.69896911
2009-05-24,14:00:41,-55.02081862,48.02427385,1805,647565.701950212,5320893.30074954
2009-05-24,14:00:53,-54.89740121,48.16258227,1821,656347.149068633,5336508.62127678
2009-05-24,14:00:53,-54.78576896,48.17573124,1815,664605.469442749,5338203.07515686
2010-05-24,16:00:23,-55.18336003,48.194985,1811,634999.252890282,5339567.93862316
2009-05-24,16:00:42,-55.27001411,48.2404306,1816,628446.224468274,5344470.35834691
2010-05-24,16:00:48,-54.86768799,48.0625062,1814,658864.780716304,5325447.05054803
2009-05-24,16:01:04,-54.89748504,48.16257012,1821,656340.952794509,5336507.10042028
2010-05-24,18:00:08,-54.86818202,48.06021477,1814,658835.027223668,5325191.3642515
2010-05-24,18:00:42,-55.2135392,48.16651931,1806,632830.180437814,5336351.58406081
2009-05-24,18:00:54,-55.30621271,48.19633279,1803,625866.7517983,5339509.20407869
2009-05-24,18:01:04,-54.8978788,48.16316428,1821,656309.868738608,5336572.33511664
2009-05-24,20:00:40,-55.4947811,48.12549563,1800,612008.587756857,5331344.35077038
2009-05-24,20:00:41,-55.30473418,48.19195071,1803,625987.363999736,5339024.58390841
2010-05-24,20:00:42,-55.19348999,48.19622567,1811,634243.254784418,5339688.08377145
2009-05-24,20:00:45,-54.78847795,48.17840374,1815,664395.546921054,5338494.29871566
2009-05-24,20:01:42,-54.89806878,48.1630179,1821,656296.187734788,5336555.68003208
2009-05-24,22:00:53,-54.78726187,48.1788973,1815,664484.360904613,5338551.7552134
2009-05-24,22:00:53,-55.29620506,48.18561183,1803,626636.823521,5338334.0729389
2010-05-24,22:00:54,-55.32676972,48.21547215,1826,624292.863042447,5341602.97307434
2010-05-24,22:00:54,-54.87370707,48.05759702,1814,658431.427903136,5324889.04727486
2009-05-24,22:00:55,-55.49295951,48.12383833,1800,612147.743640538,5331162.80535375
2009-05-25,00:00:41,-54.89794009,48.16025215,1821,656314.16222761,5336248.5539634
2009-05-25,00:00:41,-55.49294637,48.12372892,1800,612148.959654519,5331150.66423089
2010-05-25,00:00:42,-55.19536408,48.1971166,1811,634101.669006267,5339783.83249013
2009-05-25,00:00:50,-55.25584033,48.23816992,1816,629504.255834186,5344242.90162778
2010-05-25,00:00:56,-55.22140926,48.16273486,1806,632254.763365366,5335917.39984017
2009-05-25,02:00:44,-55.28945884,48.18199547,1803,627147.174802941,5337943.27431225
2009-05-25,02:00:44,-55.4924123,48.12312523,1800,612190.016886454,5331084.34631728
2009-05-25,02:00:47,-55.24482663,48.23530372,1816,630329.278425772,5343942.97162798
2010-05-25,02:00:54,-55.19472698,48.19706785,1811,634149.137189687,5339779.52632595
2009-05-25,02:01:21,-54.79007005,48.17343433,1815,664293.085627125,5337938.59294726
2009-05-25,04:00:27,-55.019855,48.02232718,1805,647643.106312069,5320678.79521835
2010-05-25,04:00:42,-54.87771781,48.0626658,1814,658117.070953071,5325444.14145012
2009-05-25,04:00:49,-55.24448785,48.23598792,1816,630352.694981431,5344019.59177205
2010-05-25,04:00:55,-55.32800597,48.21484808,1826,624202.543070544,5341531.61146646
2010-05-25,06:00:48,-55.19476254,48.19709484,1811,634146.424357796,5339782.4640096
2010-05-25,06:00:49,-54.87542596,48.06060915,1814,658294.12079268,5325220.27678671
2010-05-25,06:00:53,-55.32809534,48.21489038,1826,624195.802187324,5341536.16840227
2009-05-25,06:01:01,-54.79066628,48.17258925,1815,664251.46250522,5337843.39624896
2009-05-25,06:01:51,-55.01877532,48.02181333,1805,647725.074444402,5320623.75586009
2010-05-25,08:00:41,-55.22679604,48.15940266,1806,631862.762136963,5335537.79592694
2010-05-25,08:00:48,-54.87574023,48.05936271,1814,658274.528961922,5325081.10269345
2010-05-25,08:01:19,-55.3602401,48.32140465,1819,621555.11911739,5353323.32708832
2009-05-25,08:01:24,-54.79054533,48.17170261,1815,664263.286933046,5337745.11344748
2010-05-25,10:00:24,-55.22681996,48.15938599,1806,631861.026140285,5335535.90214651
2009-05-25,10:00:54,-54.89768126,48.15984334,1821,656334.651091842,5336203.64482225
2009-05-25,10:00:56,-55.01500062,48.02900868,1805,647985.908494733,5321430.68704249
2009-05-25,10:02:10,-54.78422648,48.17256469,1815,664730.277764292,5337854.44928766
2009-05-25,12:00:24,-55.01270896,48.03623431,1805,648136.031155713,5322238.1446444
2009-05-25,12:00:41,-55.24310726,48.23287773,1816,630463.11348767,5343676.25543491
2009-05-25,12:00:42,-55.3022897,48.18681576,1803,626181.633194313,5338457.87468281
2009-05-25,12:00:44,-55.49310283,48.12756092,1800,612128.974185327,5331576.34053918
2009-05-25,12:00:47,-54.89766763,48.15948662,1821,656336.748874612,5336164.02639873
2010-05-25,12:00:47,-54.8766882,48.05735249,1814,658210.06224391,5324855.74076411
2010-05-25,12:00:54,-55.2240752,48.15864104,1806,632067.043287127,5335457.8171188
2010-05-25,14:00:25,-55.33246019,48.20511124,1826,623895.165899567,5340442.2212288
2009-05-25,14:00:41,-55.30332554,48.19166704,1803,626092.74289034,5338995.3659777
2010-05-25,14:00:47,-54.87628896,48.05619445,1814,658243.358526526,5324727.85788679
2009-05-25,14:00:56,-55.23946656,48.23330183,1816,630732.374012263,5343729.58307049
2010-05-25,16:00:23,-55.33678052,48.20595282,1826,623572.158340888,5340528.80069359
2009-05-25,16:00:24,-55.23784264,48.23356325,1816,630852.290881818,5343761.40418134
2009-05-25,16:00:25,-55.46403059,48.15723549,1800,614226.330119654,5334917.2830221
2010-05-25,16:00:25,-55.19627341,48.19949788,1811,634027.88645975,5340046.90998341
2009-05-25,16:00:39,-54.89690098,48.16003618,1821,656392.085818709,5336226.66429408
2010-05-25,16:00:40,-55.37277138,48.3217591,1819,620625.370331377,5353342.93781981
2009-05-25,16:00:54,-54.77360536,48.18951458,1815,665465.273651018,5339761.08185583
2010-05-25,18:00:35,-55.19952387,48.20182906,1811,633780.294590685,5340300.34112916
2009-05-25,18:00:41,-55.3082202,48.19342155,1803,625724.702125701,5339182.35006854
2009-05-25,18:00:42,-54.99605486,47.99500147,1805,649496.59066573,5317687.72765405
2010-05-25,18:00:42,-55.2427374,48.15357588,1806,630692.138882704,5334862.97137548
2010-05-25,18:00:54,-54.86986467,48.05486301,1814,658726.119998118,5324593.1059141
2009-05-25,18:00:54,-55.45767588,48.14885461,1800,614717.585315042,5333995.2543966
2009-05-25,18:01:24,-55.238954,48.23327478,1816,630770.502916115,5343727.44928042
2009-05-25,20:00:25,-54.82714871,48.17746409,1815,661524.025609761,5338307.86559685
2009-05-25,20:00:41,-55.2417391,48.23300285,1816,630564.388181283,5343692.48697881
2009-05-25,20:00:41,-55.3072622,48.1903121,1803,625803.506438036,5338838.32041619
2010-05-25,20:00:47,-55.24189526,48.15409152,1806,630753.45844679,5334921.71293957
2010-05-25,20:00:50,-55.33641594,48.20971748,1826,623590.184315713,5340947.80914771
2009-05-25,20:00:54,-54.99650741,47.9934428,1805,649467.334286028,5317513.62141599
2010-05-25,20:00:54,-55.19968862,48.20191662,1811,633767.825623812,5340309.78602629
2009-05-25,22:01:02,-55.45806384,48.15030767,1800,614685.491467756,5334156.17519947
2009-05-25,22:02:23,-54.99121103,47.9945652,1805,649859.194326591,5317648.64753393
2010-05-26,00:00:47,-55.33808941,48.20505627,1826,623477.070272621,5340427.04961143
2010-05-26,00:00:53,-55.38329407,48.32292725,1819,619842.617117456,5353456.27755047
2010-05-26,00:00:56,-54.86358128,48.05354782,1814,659198.356915328,5324459.90876267
2010-05-26,00:01:33,-55.24214522,48.15256922,1806,630738.73719606,5334752.09471634
2009-05-26,02:00:41,-54.98977855,47.99784013,1805,649956.562070925,5318015.40512796
2010-05-26,02:00:50,-55.33882575,48.20568639,1826,623420.848938044,5340495.90099035
2009-05-26,02:00:51,-55.45757723,48.14940833,1800,614723.688288534,5334056.94442206
2009-05-26,02:01:23,-54.81336166,48.16721293,1815,662581.279829231,5337197.61728694
2009-05-26,04:00:42,-55.30800621,48.18577107,1803,625759.325832959,5338332.3937103
2009-05-26,04:00:53,-54.81489868,48.16733153,1815,662466.630403576,5337207.54858649
2010-05-26,04:00:53,-54.86282303,48.05559914,1814,659248.528282723,5324689.45783587
2009-05-26,04:01:34,-54.89672703,48.16273088,1821,656396.826031086,5336526.50932552
2010-05-26,06:00:13,-54.86327471,48.05863025,1814,659205.524816274,5325025.39771206
2010-05-26,06:00:56,-55.33734935,48.20683593,1826,623527.773180203,5340626.03895246
2009-05-26,06:01:11,-55.45919156,48.1501412,1800,614601.987296462,5334135.99179345
2010-05-26,08:00:42,-55.33598286,48.20539265,1826,623632.768675599,5340467.82401404
2009-05-26,08:00:54,-55.26665009,48.20475247,1816,628785.474065651,5340510.56231109
2009-05-26,08:01:15,-55.30646168,48.18717756,1803,625870.676270325,5338491.24532109
2009-05-26,08:02:53,-54.81323372,48.16666603,1815,662592.521278214,5337137.10531558
2009-05-26,10:00:43,-54.8973003,48.16138626,1821,656358.288358254,5336375.90098218
2010-05-26,10:00:50,-55.1965758,48.23464832,1811,633913.693383946,5343953.14145742
